Etape;p2;m2
29136;419;147
29137;419;147
29138;419;147
29139;419;147
29140;419;147
29141;419;147
29142;419;147
29143;419;147
29144;419;147
29145;419;148
29146;419;148
29147;419;148
29148;419;148
29149;419;148
29150;419;148
29151;419;148
29152;419;149
29153;419;149
29154;419;149
29155;419;149
29156;419;149
29157;419;149
29158;419;149
29159;419;149
29160;419;149
29161;419;149
29162;419;149
29163;419;149
29164;419;149
29165;419;149
29166;419;149
29167;419;149
29168;419;149
29169;419;149
29170;419;149
29171;419;149
29172;419;149
29173;419;149
29174;419;149
29175;419;150
29176;419;150
29177;419;150
29178;419;150
29179;419;150
29180;419;150
29181;419;150
29182;419;150
29183;419;150
29184;419;151
29185;419;151
29186;419;151
29187;419;151
29188;419;151
29189;419;151
29190;419;151
29191;419;151
29192;419;151
29193;419;151
29194;419;151
29195;419;151
29196;419;151
29197;419;151
29198;419;151
29199;419;151
29200;419;151
29201;419;151
29202;419;151
29203;419;151
29204;419;151
29205;419;151
29206;419;151
29207;419;151
29208;419;151
29209;419;151
29210;419;152
29211;419;152
29212;419;152
29213;419;152
29214;419;152
29215;419;152
29216;420;152
29217;420;152
29218;420;152
29219;420;152
29220;420;152
29221;420;152
29222;420;152
29223;420;152
29224;420;152
29225;420;152
29226;420;152
29227;420;152
29228;420;152
29229;420;152
29230;420;152
29231;420;152
29232;420;152
29233;420;152
29234;420;152
29235;420;152
29236;420;152
29237;420;152
29238;420;152
29239;420;152
29240;420;152
29241;420;152
29242;420;152
29243;420;153
29244;420;153
29245;420;153
29246;420;153
29247;420;153
29248;420;153
29249;420;153
29250;420;153
29251;420;153
29252;420;153
29253;420;153
29254;420;153
29255;420;153
29256;420;153
29257;420;153
29258;420;153
29259;420;153
29260;420;153
29261;420;153
29262;420;152
29263;420;152
29264;420;152
29265;420;152
29266;420;152
29267;420;152
29268;420;152
29269;420;153
29270;420;153
29271;420;153
29272;420;153
29273;420;153
29274;420;153
29275;420;153
29276;420;153
29277;420;153
29278;420;153
29279;420;153
29280;420;153
29281;420;153
29282;420;153
29283;420;153
29284;420;153
29285;420;153
29286;420;153
29287;420;153
29288;420;154
29289;420;154
29290;420;154
29291;420;154
29292;420;154
29293;420;154
29294;421;154
29295;421;154
29296;421;154
29297;421;154
29298;421;154
29299;421;154
29300;421;154
29301;421;154
29302;421;154
29303;421;154
29304;422;154
29305;422;154
29306;422;154
29307;422;154
29308;423;154
29309;423;154
29310;423;154
29311;423;154
29312;423;154
29313;423;154
29314;423;154
29315;423;154
29316;423;154
29317;423;154
29318;423;154
29319;423;154
29320;423;154
29321;423;154
29322;423;154
29323;424;154
29324;424;154
29325;424;154
29326;424;154
29327;424;154
29328;424;154
29329;424;154
29330;424;154
29331;424;154
29332;424;154
29333;424;154
29334;424;154
29335;424;154
29336;424;154
29337;424;154
29338;424;154
29339;424;154
29340;424;154
29341;424;154
29342;424;154
29343;424;154
29344;424;154
29345;424;154
29346;424;154
29347;424;154
29348;424;154
29349;424;154
29350;424;154
29351;424;154
29352;424;154
29353;424;155
29354;424;155
29355;424;155
29356;424;155
29357;424;155
29358;424;155
29359;424;155
29360;424;155
29361;424;155
29362;424;155
29363;424;155
29364;424;155
29365;424;155
29366;424;155
29367;424;155
29368;424;155
29369;424;155
29370;424;155
29371;424;155
29372;424;155
29373;424;155
29374;424;155
29375;425;154
29376;426;154
29377;426;154
29378;426;154
29379;426;154
29380;426;154
29381;426;154
29382;426;154
29383;426;154
29384;427;154
29385;427;154
29386;427;154
29387;427;154
29388;427;154
29389;427;154
29390;427;154
29391;427;154
29392;427;154
29393;427;154
29394;427;154
29395;427;154
29396;427;154
29397;427;154
29398;427;154
29399;427;154
29400;427;154
29401;427;154
29402;427;154
29403;427;154
29404;427;154
29405;427;154
29406;427;154
29407;427;154
29408;427;154
29409;427;154
29410;427;154
29411;427;154
29412;427;154
29413;427;154
29414;427;154
29415;427;154
29416;427;154
29417;427;154
29418;428;154
29419;428;154
29420;428;154
29421;428;154
29422;428;154
29423;428;154
29424;428;154
29425;428;154
29426;428;154
29427;428;154
29428;428;154
29429;428;154
29430;428;154
29431;428;154
29432;428;154
29433;428;154
29434;428;154
29435;428;154
29436;429;154
29437;429;154
29438;429;154
29439;429;154
29440;429;154
29441;429;154
29442;429;154
29443;429;154
29444;429;154
29445;429;154
29446;429;154
29447;429;153
29448;429;153
29449;429;153
29450;429;153
29451;429;153
29452;429;153
29453;429;153
29454;429;153
29455;429;153
29456;429;153
29457;429;153
29458;429;153
29459;429;153
29460;429;153
29461;429;153
29462;429;153
29463;429;153
29464;429;153
29465;430;154
29466;430;154
29467;430;154
29468;430;154
29469;430;154
29470;430;154
29471;430;154
29472;430;154
29473;430;154
29474;430;154
29475;430;154
29476;430;154
29477;430;154
29478;430;154
29479;430;154
29480;430;154
29481;430;154
29482;430;154
29483;430;154
29484;430;154
29485;430;154
29486;430;154
29487;430;154
29488;430;154
29489;430;154
29490;430;154
29491;430;154
29492;430;154
29493;430;154
29494;430;154
29495;430;154
29496;430;154
29497;430;154
29498;430;154
29499;430;154
29500;430;154
29501;430;154
29502;430;154
29503;430;154
29504;430;154
29505;430;154
29506;430;154
29507;430;154
29508;430;154
29509;430;154
29510;430;154
29511;430;154
29512;430;154
29513;430;154
29514;430;155
29515;430;155
29516;430;155
29517;430;155
29518;430;155
29519;430;155
29520;430;155
29521;430;155
29522;430;155
29523;430;155
29524;430;155
29525;431;155
29526;431;155
29527;431;155
29528;431;155
29529;431;155
29530;431;155
29531;431;155
29532;431;155
29533;431;155
29534;431;155
29535;431;155
29536;431;155
29537;431;155
29538;431;155
29539;431;155
29540;431;155
29541;431;155
29542;431;155
29543;431;155
29544;431;155
29545;431;155
29546;431;155
29547;431;155
29548;431;155
29549;431;155
29550;431;155
29551;431;155
29552;431;155
29553;431;155
29554;431;155
29555;430;155
29556;430;155
29557;430;155
29558;431;155
29559;431;155
29560;431;155
29561;431;155
29562;431;155
29563;431;155
29564;431;155
29565;431;155
29566;431;155
29567;431;155
29568;431;155
29569;431;155
29570;431;155
29571;431;155
29572;431;155
29573;431;155
29574;431;155
29575;431;155
29576;431;155
29577;431;155
29578;431;155
29579;431;155
29580;431;155
29581;431;155
29582;431;155
29583;431;155
29584;431;155
29585;431;155
29586;431;155
29587;432;155
29588;432;155
29589;432;155
29590;432;155
29591;432;155
29592;432;155
29593;432;155
29594;432;155
29595;432;155
29596;432;155
29597;432;155
29598;432;155
29599;432;155
29600;432;155
29601;432;155
29602;432;155
29603;432;155
29604;432;155
29605;432;155
29606;432;155
29607;432;155
29608;432;155
29609;432;155
29610;432;155
29611;432;155
29612;433;155
29613;433;155
29614;433;155
29615;433;155
29616;433;155
29617;433;155
29618;434;155
29619;434;155
29620;434;155
29621;434;155
29622;434;155
29623;434;155
29624;434;155
29625;434;155
29626;434;155
29627;434;155
29628;434;155
29629;434;155
29630;434;155
29631;434;155
29632;434;155
29633;434;155
29634;434;155
29635;434;155
29636;434;155
29637;434;155
29638;434;155
29639;434;155
29640;434;155
29641;434;155
29642;434;155
29643;434;155
29644;435;155
29645;435;155
29646;435;155
29647;435;155
29648;435;155
29649;435;155
29650;435;155
29651;435;155
29652;435;155
29653;435;155
29654;435;155
29655;435;155
29656;435;155
29657;435;155
29658;435;155
29659;435;155
29660;435;155
29661;435;155
29662;435;155
29663;435;155
29664;435;155
29665;435;155
29666;435;155
29667;435;155
29668;435;155
29669;435;155
29670;435;155
29671;435;155
29672;435;155
29673;435;155
29674;435;155
29675;435;155
29676;435;155
29677;435;155
29678;435;156
29679;435;156
29680;435;156
29681;435;156
29682;435;156
29683;435;156
29684;435;156
29685;435;156
29686;435;156
29687;435;156
29688;435;156
29689;434;156
29690;434;156
29691;434;156
29692;434;156
29693;434;156
29694;434;156
29695;434;156
29696;434;156
29697;434;156
29698;434;156
29699;434;156
29700;434;156
29701;434;157
29702;434;157
29703;434;157
29704;434;157
29705;434;157
29706;434;157
29707;434;157
29708;434;157
29709;434;157
29710;434;157
29711;434;157
29712;434;157
29713;434;157
29714;434;157
29715;434;157
29716;434;157
29717;434;157
29718;434;157
29719;434;157
29720;434;157
29721;434;157
29722;434;157
29723;434;157
29724;434;157
29725;435;157
29726;435;157
29727;435;157
29728;435;157
29729;435;157
29730;435;157
29731;435;157
29732;435;158
29733;435;158
29734;435;158
29735;435;158
29736;435;158
29737;435;158
29738;435;158
29739;435;158
29740;435;158
29741;435;158
29742;435;158
29743;435;158
29744;435;158
29745;435;158
29746;435;158
29747;435;158
29748;435;158
29749;435;158
29750;435;158
29751;435;158
29752;435;158
29753;435;158
29754;435;158
29755;435;158
29756;435;158
29757;435;158
29758;435;158
29759;435;158
29760;436;158
29761;436;158
29762;436;158
29763;436;158
29764;436;158
29765;436;158
29766;436;158
29767;436;158
29768;436;158
29769;436;158
29770;436;158
29771;436;158
29772;436;158
29773;436;158
29774;436;158
29775;436;158
29776;436;158
29777;436;158
29778;436;158
29779;436;158
29780;436;158
29781;436;158
29782;436;158
29783;436;158
29784;436;158
29785;436;158
29786;436;158
29787;436;158
29788;436;158
29789;436;158
29790;436;158
29791;436;158
29792;436;158
29793;436;158
29794;436;158
29795;436;158
29796;436;158
29797;436;158
29798;436;158
29799;436;158
29800;436;158
29801;436;158
29802;436;158
29803;436;158
29804;436;158
29805;436;158
29806;436;158
29807;436;158
29808;436;158
29809;436;158
29810;436;158
29811;436;158
29812;436;158
29813;436;158
29814;436;158
29815;436;158
29816;436;158
29817;436;158
29818;436;158
29819;436;158
29820;436;158
29821;436;158
29822;437;158
29823;437;158
29824;437;158
29825;437;158
29826;437;158
29827;437;158
29828;437;158
29829;437;158
29830;437;158
29831;437;158
29832;437;158
29833;437;158
29834;437;158
29835;437;158
29836;437;158
29837;437;158
29838;437;158
29839;437;158
29840;437;158
29841;437;158
29842;437;158
29843;437;158
29844;437;158
29845;437;158
29846;437;158
29847;438;158
29848;438;158
29849;438;158
29850;438;158
29851;438;159
29852;438;159
29853;438;159
29854;438;159
29855;438;159
29856;438;159
29857;437;159
29858;437;159
29859;437;159
29860;437;159
29861;437;159
29862;437;159
29863;437;159
29864;437;159
29865;437;159
29866;437;159
29867;437;159
29868;437;159
29869;437;159
29870;437;159
29871;438;159
29872;438;159
29873;438;159
29874;438;159
29875;438;159
29876;438;159
29877;438;159
29878;438;159
29879;438;159
29880;438;159
29881;438;159
29882;438;159
29883;438;159
29884;438;159
29885;438;159
29886;438;159
29887;438;159
29888;438;159
29889;438;159
29890;438;159
29891;438;159
29892;438;159
29893;438;159
29894;438;159
29895;438;159
29896;438;159
29897;438;159
29898;438;159
29899;438;159
29900;438;160
29901;438;160
29902;438;160
29903;438;160
29904;438;160
29905;438;160
29906;438;160
29907;438;160
29908;438;160
29909;438;160
29910;438;160
29911;438;160
29912;439;160
29913;439;160
29914;439;159
29915;439;159
29916;439;159
29917;439;160
29918;439;160
29919;439;160
29920;439;160
29921;439;160
29922;439;160
29923;439;160
29924;439;160
29925;439;160
29926;439;160
29927;439;160
29928;439;160
29929;439;160
29930;439;160
29931;439;160
29932;440;160
29933;440;160
29934;440;160
29935;440;160
29936;440;160
29937;440;160
29938;440;160
29939;440;160
29940;440;160
29941;440;160
29942;440;160
29943;440;161
29944;440;161
29945;440;161
29946;440;161
29947;440;161
29948;440;161
29949;440;161
29950;440;161
29951;440;161
29952;440;161
29953;440;161
29954;440;162
29955;440;162
29956;440;162
29957;440;162
29958;440;162
29959;440;162
29960;440;162
29961;440;162
29962;440;162
29963;440;162
29964;440;162
29965;440;162
29966;440;162
29967;440;162
29968;440;162
29969;440;162
29970;440;162
29971;440;163
29972;440;163
29973;440;163
29974;440;163
29975;440;163
29976;440;163
29977;440;163
29978;440;163
29979;440;163
29980;440;163
29981;440;163
29982;440;163
29983;440;163
29984;440;163
29985;440;163
29986;440;163
29987;440;163
29988;440;163
29989;440;164
29990;440;164
29991;440;164
29992;440;164
29993;440;164
29994;440;164
29995;440;164
29996;440;164
29997;440;164
29998;440;164
29999;440;164
30000;440;164
30001;440;164
30002;440;165
30003;440;165
30004;440;165
30005;440;165
30006;440;165
30007;440;165
30008;440;165
30009;440;165
30010;440;165
30011;440;165
30012;440;165
30013;440;165
30014;440;165
30015;441;165
30016;441;165
30017;441;165
30018;441;165
30019;441;166
30020;441;166
30021;441;166
30022;441;166
30023;441;166
30024;441;166
30025;441;166
30026;441;166
30027;441;166
30028;441;166
30029;441;166
30030;441;166
30031;441;166
30032;441;166
30033;441;166
30034;441;166
30035;441;166
30036;441;166
30037;441;166
30038;441;166
30039;441;166
30040;441;166
30041;441;166
30042;441;166
30043;441;166
30044;441;166
30045;441;166
30046;441;166
30047;441;166
30048;441;166
30049;441;166
30050;441;166
30051;441;166
30052;441;166
30053;441;167
30054;441;167
30055;441;167
30056;441;167
30057;441;167
30058;441;167
30059;441;167
30060;441;167
30061;441;167
30062;441;167
30063;441;167
30064;441;167
30065;441;167
30066;441;167
30067;441;167
30068;441;167
30069;441;167
30070;441;167
30071;441;167
30072;441;167
30073;441;167
30074;441;167
30075;441;167
30076;441;167
30077;441;167
30078;441;167
30079;441;167
30080;441;167
30081;441;167
30082;441;167
30083;441;167
30084;441;167
30085;441;167
30086;441;167
30087;441;167
30088;441;167
30089;441;167
30090;441;167
30091;441;167
30092;441;167
30093;441;167
30094;441;167
30095;441;167
30096;441;167
30097;441;166
30098;441;166
30099;441;166
30100;441;166
30101;441;166
30102;441;166
30103;441;166
30104;441;166
30105;441;166
30106;441;166
30107;441;166
30108;441;166
30109;441;166
30110;441;166
30111;441;166
30112;441;166
30113;441;166
30114;441;166
30115;441;166
30116;441;166
30117;441;166
30118;441;166
30119;441;166
30120;441;166
30121;441;166
30122;441;166
30123;441;166
30124;441;166
30125;441;166
30126;441;166
30127;441;166
30128;441;166
30129;441;166
30130;441;166
30131;441;166
30132;441;165
30133;441;165
30134;441;165
30135;441;165
30136;441;165
30137;441;165
30138;441;165
30139;441;165
30140;441;165
30141;441;165
30142;441;165
30143;441;165
30144;441;165
30145;441;165
30146;441;165
30147;441;166
30148;441;166
30149;441;166
30150;441;166
30151;441;166
30152;441;166
30153;441;166
30154;441;166
30155;441;166
30156;441;166
30157;441;166
30158;441;166
30159;441;166
30160;441;166
30161;441;166
30162;441;166
30163;441;166
30164;441;166
30165;441;166
30166;441;166
30167;441;166
30168;441;166
30169;441;166
30170;441;166
30171;441;166
30172;441;166
30173;441;166
30174;441;166
30175;441;166
30176;441;166
30177;441;166
30178;441;166
30179;441;166
30180;441;166
30181;441;166
30182;441;166
30183;441;167
30184;441;167
30185;441;167
30186;441;167
30187;441;167
30188;441;167
30189;441;167
30190;441;167
30191;441;167
30192;441;167
30193;441;167
30194;442;167
30195;442;167
30196;442;167
30197;442;167
30198;442;167
30199;442;167
30200;442;167
30201;442;167
30202;442;167
30203;442;167
30204;442;167
